VIOLETAS DEL CASTILLO,El Castillo ,Proyecto,$344.922.478,CONSTRUCTORA EL CASTILLO S.A.,6724706,5,En construcción,3,2,"108,24 m²","93,36 m²"
Apartamento en Venta,Ciudad Jardín ,Usado,$600.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,6835840,6,Excelente,4,5,138 m²,0 m²
Apartamento en Venta,Pance ,Usado,$800.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,6920451,6,Excelente,4,5,214 m²,0 m²
BEST LIVING APARTAESTUDIOS,Ciudad Bochalema ,Proyecto,$175.240.000,NUEVO URBANISMO,7186005,5,Sobre planos,1,1,"33,7 m²","30,67 m²"
Apartamento en Venta,La Hacienda ,Usado,$225.000.000,Asesores Milenio SAS,7227025,4,None,3,2,60 m²,60 m²
Apartamento en Venta,Mayapan Las Vegas ,Usado,$360.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,5627902,5,Bueno,4,3,84 m²,0 m²
Nova Condominio Club,Valle del Lili ,Proyecto,$398.512.537,CONSTRUCTORA MELENDEZ S.A.,4292262,5,En construcción,3,2,"80,04 m²","70,69 m²"
Apartamento en Venta,Pance ,Usado,$1.520.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,5915015,6,Excelente,4,4,240 m²,0 m²
Apartamento en Venta,Pance ,Usado,$650.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,6861108,6,Excelente,4,4,127 m²,0 m²
Tierralinda de la Planicie,Ciudad Pacífica ,Proyecto,$172.140.000,CONSTRUCTORA MELENDEZ S.A.,7217724,4,Sobre planos,2,1,"61,5 m²","55,53 m²"
Apartamento en Venta,Pance ,Usado,$380.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,7131292,5,Bueno,4,3,100 m²,0 m²
Apartamento en Venta,Valle del Lili ,Usado,$200.000.000,Ospina Perez & Asociados,7247178,4,Excelente,2,2,60 m²,0 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$1.600.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,4366846,6,Excelente,4,4,398 m²,0 m²
Apartamento en Venta,El Refugio ,Usado,$178.500.000,Comercio Inmobiliario.com - Cali,7237804,4,Bueno,3,2,55 m²,55 m²
Apartamento en Venta,Pance ,Usado,$980.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,5099140,6,Excelente,4,4,237 m²,0 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$1.300.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,6291982,6,Excelente,6,5,300 m²,0 m²
Apartamento en Venta,Pance ,Usado,$890.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,5731347,6,Excelente,4,5,161 m²,0 m²
Apartamento en Venta,ciudad jardin ,Usado,$380.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,6785049,6,Excelente,4,4,110 m²,0 m²
Apartamento en Venta,Valle del Lili ,Usado,$265.500.000,Encasa Real Estate,7220497,5,Excelente,3,2,78 m²,78 m²
Apartamento en Venta,Multicentro ,Usado,$509.000.000,Anuncio particular,7108747,6,Excelente,3,3,169 m²,169 m²
TRIBECA,La Selva ,Proyecto,$202.218.000,MARVAL CALI,5992559,4,En construcción,2,2,"56,76 m²","46,82 m²"
Apartamento en Venta,La Hacienda ,Usado,$280.000.000,Inmobiliaria Keeper S.A.S.,7052714,5,None,2,2,60 m²,55 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$350.000.000,Anuncio particular,7139475,5,Excelente,3,2,95 m²,87 m²
Tierralinda de la Pradera,Zona Sur ,Proyecto,$305.664.064,CONSTRUCTORA MELENDEZ S.A.,6836856,5,Sobre planos,3,2,"75,66 m²","67,75 m²"
Apartamento en Venta,Melendez ,Usado,$168.000.000,PRO BROKERS INMOBILIARIA,7243819,4,None,3,2,64 m²,64 m²
SAONA,Ciudad Jardín ,Proyecto,$518.127.000,MARVAL CALI,4990436,6,En construcción,3,3,"93,92 m²","84,89 m²"
COLINAS DE GUADALUPE 2,Guadalupe ,Proyecto,$520.000.000,C3 CONSTRUCCIONES Y CONTRATOS S.A.S,7168519,5,Sobre planos,3,2,86 m²,0 m²
Apartamento en Venta,El Caney ,Usado,$365.000.000,Biven Inmobiliaria,7241909,5,None,3,3,100 m²,100 m²
Apartamento en Venta,La Cascada ,Usado,$225.000.000,HV Inmobiliaria,7240556,4,Excelente,4,3,90 m²,89 m²
Tierralinda de la Planicie,Ciudad Pacífica ,Proyecto,$172.140.000,CONSTRUCTORA MELENDEZ S.A.,7217724,4,Sobre planos,2,1,"61,5 m²","55,53 m²"
FIORINO,San Fernando ,Proyecto,$444.459.000,MARVAL CALI,5320631,5,En construcción,3,3,"87,11 m²","75,17 m²"
Nova Condominio Plus,Valle del Lili ,Proyecto,$515.937.790,CONSTRUCTORA MELENDEZ S.A.,4944016,5,Sobre planos,3,3,"99,61 m²","91,3 m²"
Apartamento en Venta,El Caney ,Usado,$250.000.000,VIVENTU,7060439,5,Bueno,3,2,78 m²,78 m²
Apartamento en Venta,Valle del Lili ,Usado,$235.000.000,Unisa Inmobiliaria,7236886,5,None,2,2,77 m²,77 m²
ANTARES PANCE,Pance ,Proyecto,$656.300.000,SOLANILLAS S. A.,3429330,6,Sobre planos,3,4,114 m²,0 m²
Apartamento en Venta,Guadalupe ,Usado,$590.000.000,Century 21 Racines,7228643,3,Bueno,3,2,98 m²,81 m²
Apartamento en Venta,Cuarto de Legua ,Usado,$350.000.000,B&M inmobiliaria e inversiones,7204154,4,None,4,2,134 m²,134 m²
BELATERRA AREIA,Zona Sur ,Proyecto,$299.766.000,MARVAL CALI,5355815,4,En construcción,3,2,"77,38 m²","68,77 m²"
Apartamento en Venta,El Caney ,Usado,$160.000.000,Anuncio particular,7233893,4,None,3,2,60 m²,0 m²
Apartamento en Venta,Valle del Lili ,Usado,$360.000.000,Anuncio particular,7233878,5,None,3,3,100 m²,0 m²
VIOLETAS DEL CASTILLO,El Castillo ,Proyecto,$344.922.478,CONSTRUCTORA EL CASTILLO S.A.,6724706,5,En construcción,3,2,"108,24 m²","93,36 m²"
Santa Anita Reserva,Santa Anita ,Proyecto,$545.840.271,CONSTRUCTORA MELENDEZ S.A.,4209013,5,En construcción,3,3,"104,19 m²","95,84 m²"
Apartamento en Venta,Ciudad Jardín ,Usado,$360.000.000,VIVENTU,6876031,6,Bueno,4,3,123 m²,123 m²
BEST LIVING APARTAESTUDIOS,Ciudad Bochalema ,Proyecto,$175.240.000,NUEVO URBANISMO,7186005,5,Sobre planos,1,1,"33,7 m²","30,67 m²"
Indigo,Valle del Lili ,Proyecto,$305.815.325,CONSTRUCTORA MELENDEZ S.A.,2668844,5,En construcción,3,2,"82,84 m²","75,74 m²"
Apartamento en Venta,Valle del Lili ,Usado,$379.000.000,Anuncio particular,7233907,5,Excelente,3,2,80 m²,80 m²
Nova Condominio Club,Valle del Lili ,Proyecto,$398.512.537,CONSTRUCTORA MELENDEZ S.A.,4292262,5,En construcción,3,2,"80,04 m²","70,69 m²"
Apartamento en Venta,Valle del Lili ,Usado,$170.000.000,Anuncio particular,7233829,4,Remodelado,2,2,60 m²,60 m²
Apartamento en Venta,Valle del Lili ,Usado,$270.000.000,CENTURY 21 G&G,6312807,5,None,3,2,72 m²,67 m²
Tierralinda de la Planicie,Ciudad Pacífica ,Proyecto,$172.140.000,CONSTRUCTORA MELENDEZ S.A.,7217724,4,Sobre planos,2,1,"61,5 m²","55,53 m²"
Nova Condominio Club,Valle del Lili ,Proyecto,$398.512.537,CONSTRUCTORA MELENDEZ S.A.,4292262,5,En construcción,3,2,"80,04 m²","70,69 m²"
Apartamento en Venta,Valle del Lili ,Usado,$340.000.000,Anuncio particular,7233784,4,None,2,3,91 m²,91 m²
Apartamento en Venta,Pance ,Usado,$610.000.000,Anuncio particular,7233948,5,None,3,3,134 m²,134 m²
Apartamento en Venta,Valle del Lili ,Usado,$175.000.000,Anuncio particular,7233875,4,None,3,2,60 m²,0 m²
Apartamento en Venta,Pance Cerca Iglesia La Maria ,Usado,$690.000.000,Posada Inmobiliaria & Seguros,7249347,6,Excelente,3,4,137 m²,0 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$680.000.000,Posada Inmobiliaria & Seguros,7249295,6,Excelente,3,3,118 m²,0 m²
Apartamento en Venta,Urbanización Nueva Granada ,Usado,$220.000.000,Holguin y Holguin S.A.S,7244292,3,Excelente,3,2,73 m²,73 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$380.000.000,I.E.I Internacional Élite Inmobiliaria SAS,7235085,6,Bueno,3,3,110 m²,110 m²
Apartamento en Venta,Quintas de Don Simón ,Usado,$500.000.000,Sansilvestre Group Inmobiliaria,7000461,5,Excelente,3,3,158 m²,158 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$350.000.000,Anuncio particular,7139475,5,Excelente,3,2,95 m²,87 m²
TRIBECA,La Selva ,Proyecto,$202.218.000,MARVAL CALI,5992559,4,En construcción,2,2,"56,76 m²","46,82 m²"
Apartamento en Venta,BOCHALEMA ,Usado,$178.000.000,7bienes Inmobiliaria,7072020,4,Excelente,3,2,60 m²,60 m²
SAONA,Ciudad Jardín ,Proyecto,$518.127.000,MARVAL CALI,4990436,6,En construcción,3,3,"93,92 m²","84,89 m²"
Apartamento en Venta,Tequendama ,Usado,$310.000.000,Grupo Hes Inmobiliarias SAS,7157530,5,Bueno,3,2,9.213 m²,9.213 m²
FIORINO,San Fernando ,Proyecto,$444.459.000,MARVAL CALI,5320631,5,En construcción,3,3,"87,11 m²","75,17 m²"
Apartamento en Venta,Ciudad Bochalema ,Usado,$210.000.000,AREAL INMOBILIARIA S.A.S,7246023,4,Excelente,2,2,63 m²,63 m²
Apartamento en Venta,Santa Anita ,Usado,$260.000.000,Casas y Mas Cali,7235380,5,Bueno,3,2,81 m²,81 m²
Apartamento en Venta,El Lido ,Usado,$220.000.000,MAKALAN INTERNACIONAL GRUPO INMOBILIARIO SA,7152924,4,None,3,3,85 m²,85 m²
Apartamento en Venta,El Refugio ,Usado,$220.000.000,JUAN CARLOS VALENCIA,7049668,4,Excelente,3,2,71 m²,71 m²
Tierralinda de la Pradera,Zona Sur ,Proyecto,$305.664.064,CONSTRUCTORA MELENDEZ S.A.,6836856,5,Sobre planos,3,2,"75,66 m²","67,75 m²"
Nova Condominio Plus,Valle del Lili ,Proyecto,$515.937.790,CONSTRUCTORA MELENDEZ S.A.,4944016,5,Sobre planos,3,3,"99,61 m²","91,3 m²"
Apartamento en Venta,Primero de Mayo ,Usado,$280.000.000,Ospina Perez & Asociados,7247266,4,Excelente,3,3,121 m²,0 m²
Apartamento en Venta,Santa Anita ,Usado,$270.000.000,ROJAS HOUSE INMOBILIARIA,7136654,5,Bueno,3,3,86 m²,86 m²
BELATERRA AREIA,Zona Sur ,Proyecto,$299.766.000,MARVAL CALI,5355815,4,En construcción,3,2,"77,38 m²","68,77 m²"
Apartamento en Venta,Valle del Lili ,Usado,$159.000.000,Armekasa Inmobiliaria,7230085,4,Bueno,3,2,58 m²,58 m²
Apartamento en Venta,Las Vegas de Confandí ,Usado,$160.000.000,Anuncio particular,7233157,2,None,3,1,60 m²,60 m²
ANTARES PANCE,Pance ,Proyecto,$656.300.000,SOLANILLAS S. A.,3429330,6,Sobre planos,3,4,114 m²,0 m²
Apartamento en Venta,Valle del Lili ,Usado,$245.000.000,Anuncio particular,7232913,4,None,3,2,70 m²,0 m²
Apartamento en Venta,El Limonar ,Usado,$260.000.000,Carlos E Prieto,6752688,5,Excelente,2,3,105 m²,96 m²
VIOLETAS DEL CASTILLO,El Castillo ,Proyecto,$344.922.478,CONSTRUCTORA EL CASTILLO S.A.,6724706,5,En construcción,3,2,"108,24 m²","93,36 m²"
Apartamento en Venta,Ciudad Bochalema ,Usado,$170.000.000,LA INMO,7208639,4,Bueno,2,2,"64,23 m²",59 m²
Apartamento en Venta,Pampa Linda ,Usado,$356.000.000,JUAN CARLOS VALENCIA,7029220,5,Excelente,3,2,84 m²,84 m²
BEST LIVING APARTAESTUDIOS,Ciudad Bochalema ,Proyecto,$175.240.000,NUEVO URBANISMO,7186005,5,Sobre planos,1,1,"33,7 m²","30,67 m²"
Apartamento en Venta,CANEY ,Usado,$260.000.000,Su Bien Inmobiliario,7232908,4,Bueno,3,2,107 m²,75 m²
Apartamento en Venta,Valle del Lili ,Usado,$145.000.000,Carlos EduardoTrujillo Caicedo,7179928,4,Bueno,3,2,"56,41 m²",0 m²
CATANIA,Valle del Lili ,Proyecto,$166.790.000,CONSTRUCTORA BOLIVAR CALI S.A,7121669,4,Sobre planos,1,1,"62,39 m²","56,93 m²"
Apartamento en Venta,Ciudad Jardín ,Usado,$550.000.000,Grupo Hes Inmobiliarias SAS,7073623,6,Excelente,3,3,127 m²,127 m²
Apartamento en Venta,Santa Anita ,Usado,$299.000.000,Asesores Aliados Bienes Raices,6815936,5,None,3,3,90 m²,0 m²
Apartamento en Venta,Santa Anita ,Usado,$299.000.000,JUAN CARLOS VALENCIA,6731294,5,Excelente,4,2,98 m²,0 m²
Apartamento en Venta,Valle del Lili ,Usado,$425.000.000,MAKALAN INTERNACIONAL GRUPO INMOBILIARIO SA,7233451,5,None,3,2,107 m²,107 m²
Apartamento en Venta,Santa Anita ,Usado,$275.000.000,ROJAS HOUSE INMOBILIARIA,7042748,5,Bueno,3,3,86 m²,86 m²
Apartamento en Venta,El Limonar ,Usado,$260.000.000,Ospina Perez & Asociados,7244197,5,Excelente,2,3,105 m²,96 m²
Apartamento en Venta,El Caney ,Usado,$170.000.000,SAHE Propuestas Inmobiliarias,7224910,3,None,3,2,57 m²,51 m²
Apartamento en Venta,Camino Real ,Usado,$249.000.000,JUAN CARLOS VALENCIA,7118897,3,Excelente,3,2,90 m²,90 m²
Apartamento en Venta,Valle del Lili ,Usado,$155.000.000,Armekasa Inmobiliaria,7230068,4,Bueno,3,2,58 m²,58 m²
Apartamento en Venta,Valle del Lili ,Usado,$220.000.000,Anuncio particular,7233298,5,Excelente,2,2,72 m²,68 m²
Apartamento en Venta,Quintas de Don Simón ,Usado,$500.000.000,Sansilvestre Group Inmobiliaria,7000461,5,Excelente,3,3,158 m²,158 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$350.000.000,Anuncio particular,7139475,5,Excelente,3,2,95 m²,87 m²
TRIBECA,La Selva ,Proyecto,$202.218.000,MARVAL CALI,5992559,4,En construcción,2,2,"56,76 m²","46,82 m²"
Apartamento en Venta,BOCHALEMA ,Usado,$178.000.000,7bienes Inmobiliaria,7072020,4,Excelente,3,2,60 m²,60 m²
SAONA,Ciudad Jardín ,Proyecto,$518.127.000,MARVAL CALI,4990436,6,En construcción,3,3,"93,92 m²","84,89 m²"
Apartamento en Venta,El Lido ,Usado,$210.000.000,Sejnaui & Asociados,7240824,4,None,4,2,100 m²,0 m²
FIORINO,San Fernando ,Proyecto,$444.459.000,MARVAL CALI,5320631,5,En construcción,3,3,"87,11 m²","75,17 m²"
Apartamento en Venta,La Hacienda ,Usado,$295.000.000,Inmobiliaria SAI REALTORS,7246883,5,Excelente,3,2,85 m²,0 m²
Apartamento en Venta,Los Cambulos ,Usado,$255.000.000,GRUPO INMOBILIARIO SH,6981998,4,None,3,3,103 m²,103 m²
Apartamento en Venta,Guadalupe ,Usado,$630.000.000,BETEL INMOBILIARIA,7170429,6,Excelente,3,3,150 m²,150 m²
Apartamento en Venta,Guadalupe ,Usado,$415.000.000,Su Bien Inmobiliario,7099484,5,Bueno,3,3,165 m²,165 m²
Tierralinda de la Pradera,Zona Sur ,Proyecto,$305.664.064,CONSTRUCTORA MELENDEZ S.A.,6836856,5,Sobre planos,3,2,"75,66 m²","67,75 m²"
Nova Condominio Plus,Valle del Lili ,Proyecto,$515.937.790,CONSTRUCTORA MELENDEZ S.A.,4944016,5,Sobre planos,3,3,"99,61 m²","91,3 m²"
Apartamento en Venta,Pance ,Usado,$650.000.000,Ruby Morales,7231803,6,None,3,4,135 m²,124 m²
Apartamento en Venta,Las Vegas de Comfandi ,Usado,$185.000.000,Anuncio particular,7231738,2,Excelente,3,2,"61,77 m²",0 m²
BELATERRA AREIA,Zona Sur ,Proyecto,$299.766.000,MARVAL CALI,5355815,4,En construcción,3,2,"77,38 m²","68,77 m²"
Apartamento en Venta,El Ingenio ,Usado,$650.000.000,Issani Inmuebles,7249445,5,Bueno,3,4,227 m²,227 m²
Apartamento en Venta,El Caney ,Usado,$285.000.000,Anuncio particular,7231634,5,Excelente,3,2,82 m²,0 m²
ANTARES PANCE,Pance ,Proyecto,$656.300.000,SOLANILLAS S. A.,3429330,6,Sobre planos,3,4,114 m²,0 m²
MOKA,Pance ,Proyecto,$547.590.000,CONSTRUCTORA BOLIVAR CALI S.A,6486882,6,Sobre planos,3,4,"115,1 m²","94,93 m²"
Apartamento en Venta,El Caney ,Usado,$175.000.000,PRO BROKERS INMOBILIARIA,7166167,4,None,3,2,62 m²,58 m²
VIOLETAS DEL CASTILLO,El Castillo ,Proyecto,$344.922.478,CONSTRUCTORA EL CASTILLO S.A.,6724706,5,En construcción,3,2,"108,24 m²","93,36 m²"
Apartamento en Venta,Tequendama ,Usado,$465.000.000,Inmova House,7068570,5,Bueno,3,2,129 m²,129 m²
Apartamento en Venta,Santa Anita ,Usado,$340.000.000,BETEL INMOBILIARIA,7086217,5,Excelente,4,4,116 m²,116 m²
BEST LIVING APARTAESTUDIOS,Ciudad Bochalema ,Proyecto,$175.240.000,NUEVO URBANISMO,7186005,5,Sobre planos,1,1,"33,7 m²","30,67 m²"
Apartamento en Venta,Santa Anita ,Usado,$280.000.000,GRUPO INMOBILIARIO SH,7181437,5,None,3,2,83 m²,71 m²
Apartamento en Venta,Ciudad 2000 ,Usado,$199.000.000,ANC INMOBILIARIA,6741293,4,Excelente,3,2,66 m²,62 m²
CATANIA,Valle del Lili ,Proyecto,$166.790.000,CONSTRUCTORA BOLIVAR CALI S.A,7121669,4,Sobre planos,1,1,"62,39 m²","56,93 m²"
Apartamento en Venta,Valle del Lili ,Usado,$215.000.000.000,BIENESTAR INMOBILIARIO & LAWYERS SAS,7232102,5,None,3,2,61 m²,61 m²
Apartamento en Venta,Valle del Lili ,Usado,$580.000.000,B&M inmobiliaria e inversiones,7142407,5,None,3,3,114 m²,114 m²
Apartamento en Venta,Las Vegas de Comfandi ,Usado,$185.000.000,Anuncio particular,7231761,2,Excelente,3,2,"61,77 m²",0 m²
Apartamento en Venta,Valle del Lili ,Usado,$250.000.000,B&M inmobiliaria e inversiones,6017877,5,None,3,2,62 m²,62 m²
Apartamento en Venta,Valle del Lili ,Usado,$280.000.000,I.E.I Internacional Élite Inmobiliaria SAS,7035096,4,Bueno,3,2,71 m²,71 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$175.000.000,MDO Soluciones,7142188,4,Excelente,3,2,61 m²,61 m²
Apartamento en Venta,Guadalupe ,Usado,$180.000.000,Somos Brokers Inmobiliarios,7025269,4,Bueno,3,2,56 m²,56 m²
Apartamento en Venta,Las Vegas de Comfandi ,Usado,$190.000.000,Anuncio particular,7231712,2,Excelente,3,2,"61,77 m²",0 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$780.000.000,BEO INMOBILIARIA,6688919,6,Excelente,3,3,171 m²,171 m²
Apartamento en Venta,Guadalupe ,Usado,$580.000.000,BETEL INMOBILIARIA,7170005,5,Excelente,4,4,124 m²,124 m²
Apartamento en Venta,Valle del Lili ,Usado,$265.500.000,Encasa Real Estate,7220497,5,Excelente,3,2,78 m²,78 m²
Apartamento en Venta,Multicentro ,Usado,$509.000.000,Anuncio particular,7108747,6,Excelente,3,3,169 m²,169 m²
TRIBECA,La Selva ,Proyecto,$202.218.000,MARVAL CALI,5992559,4,En construcción,2,2,"56,76 m²","46,82 m²"
Apartamento en Venta,La Hacienda ,Usado,$280.000.000,Inmobiliaria Keeper S.A.S.,7052714,5,None,2,2,60 m²,55 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$350.000.000,Anuncio particular,7139475,5,Excelente,3,2,95 m²,87 m²
Tierralinda de la Pradera,Zona Sur ,Proyecto,$305.664.064,CONSTRUCTORA MELENDEZ S.A.,6836856,5,Sobre planos,3,2,"75,66 m²","67,75 m²"
Apartamento en Venta,Prados del Norte ,Usado,$155.000.000,Suma Inmobiliaria SAS,7224214,4,Bueno,3,2,80 m²,80 m²
SAONA,Ciudad Jardín ,Proyecto,$518.127.000,MARVAL CALI,4990436,6,En construcción,3,3,"93,92 m²","84,89 m²"
TRÉBOLES,Valle del Lili ,Proyecto,$300.920.000,CONSTRUCTORA BOLIVAR CALI S.A,6211863,5,Sobre planos,2,2,"79,94 m²","72,18 m²"
Apartamento en Venta,Santa Anita ,Usado,$290.000.000,Legado Inmobiliario,7221891,5,None,3,2,83 m²,83 m²
Apartamento en Venta,Valle del Lili ,Usado,$167.000.000,BEO INMOBILIARIA,6713993,3,Excelente,3,2,57 m²,57 m²
Apartamento en Venta,El Refugio ,Usado,$190.000.000,Anuncio particular,7231007,5,Bueno,3,2,72 m²,0 m²
FIORINO,San Fernando ,Proyecto,$444.459.000,MARVAL CALI,5320631,5,En construcción,3,3,"87,11 m²","75,17 m²"
Nova Condominio Plus,Valle del Lili ,Proyecto,$515.937.790,CONSTRUCTORA MELENDEZ S.A.,4944016,5,Sobre planos,3,3,"99,61 m²","91,3 m²"
Apartamento en Venta,Seminario ,Usado,$380.000.000,Biven Inmobiliaria,7248608,4,None,3,4,149 m²,149 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$180.000.000,Century 21 Elite,7192394,4,None,2,2,60 m²,60 m²
ANTARES PANCE,Pance ,Proyecto,$656.300.000,SOLANILLAS S. A.,3429330,6,Sobre planos,3,4,114 m²,0 m²
AVELLANA,Valle del Lili ,Proyecto,$305.500.000,CONSTRUCTORA BOLIVAR CALI S.A,5602725,5,En construcción,2,3,"86,04 m²","78,79 m²"
Apartamento en Venta,Pance ,Usado,$830.000.000,B&M inmobiliaria e inversiones,6717651,6,None,3,4,217 m²,217 m²
BELATERRA AREIA,Zona Sur ,Proyecto,$299.766.000,MARVAL CALI,5355815,4,En construcción,3,2,"77,38 m²","68,77 m²"
Apartamento en Venta,Multicentro ,Usado,$260.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,7120567,6,Excelente,3,2,74 m²,0 m²
Apartamento en Venta,Guadalupe ,Usado,$415.000.000,Anuncio particular,7230705,5,Excelente,3,3,130 m²,0 m²
VIOLETAS DEL CASTILLO,El Castillo ,Proyecto,$344.922.478,CONSTRUCTORA EL CASTILLO S.A.,6724706,5,En construcción,3,2,"108,24 m²","93,36 m²"
Apartamento en Venta,Melendez ,Usado,$187.000.000,RENTA INMOBILIARIA S.A.S.,7063329,4,Bueno,3,2,76 m²,76 m²
Apartamento en Venta,Valle del Lili ,Usado,$265.500.000,PRO BROKERS INMOBILIARIA,7231005,4,None,3,2,78 m²,78 m²
BEST LIVING APARTAESTUDIOS,Ciudad Bochalema ,Proyecto,$175.240.000,NUEVO URBANISMO,7186005,5,Sobre planos,1,1,"33,7 m²","30,67 m²"
Apartamento en Venta,Cuarto de Legua ,Usado,$300.000.000,Anuncio particular,7230750,5,Bueno,3,2,100 m²,0 m²
Apartamento en Venta,Departamental ,Usado,$230.000.000,Anuncio particular,7230966,4,Bueno,3,2,118 m²,0 m²
Nova Condominio Club,Valle del Lili ,Proyecto,$398.512.537,CONSTRUCTORA MELENDEZ S.A.,4292262,5,En construcción,3,2,"80,04 m²","70,69 m²"
Apartamento en Venta,Guadalupe ,Usado,$240.000.000,AREAL INMOBILIARIA S.A.S,7227486,5,Excelente,3,2,60 m²,60 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$795.000.000,JM Inmobiliaria SAS,5980870,6,Bueno,3,3,140 m²,131 m²
Tierralinda de la Planicie,Ciudad Pacífica ,Proyecto,$172.140.000,CONSTRUCTORA MELENDEZ S.A.,7217724,4,Sobre planos,2,1,"61,5 m²","55,53 m²"
Apartamento en Venta,La Hacienda ,Usado,$330.000.000,Anuncio particular,7230717,5,Excelente,3,3,100 m²,0 m²
Apartamento en Venta,Valle del Lili ,Usado,$205.000.000,Inmobiliaria Luz Diaz,7230110,4,Excelente,2,2,60 m²,0 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$198.000.000,Anuncio particular,7230786,4,Excelente,2,2,62 m²,0 m²
Apartamento en Venta,El Caney ,Usado,$230.000.000,Anuncio particular,7230972,4,Excelente,3,2,72 m²,0 m²
Apartamento en Venta,Los Chorros ,Usado,$105.000.000,Suma Inmobiliaria SAS,6533363,2,Bueno,3,2,67 m²,67 m²
K108 ROBLE,Ciudad Bochalema ,Proyecto,$251.389.426,JARAMILLO MORA S.A.,6317059,4,Sobre planos,2,2,"71,5 m²",63 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$770.000.000,JM Inmobiliaria SAS,5980867,6,Bueno,3,3,140 m²,131 m²
Apartamento en Venta,Nápoles ,Usado,$225.000.000,Anuncio particular,7230269,4,Remodelado,3,2,73 m²,65 m²
Apartamento en Venta,Quintas de Don Simón ,Usado,$500.000.000,Sansilvestre Group Inmobiliaria,7000461,5,Excelente,3,3,158 m²,158 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$350.000.000,Anuncio particular,7139475,5,Excelente,3,2,95 m²,87 m²
TRIBECA,La Selva ,Proyecto,$202.218.000,MARVAL CALI,5992559,4,En construcción,2,2,"56,76 m²","46,82 m²"
Apartamento en Venta,BOCHALEMA ,Usado,$178.000.000,7bienes Inmobiliaria,7072020,4,Excelente,3,2,60 m²,60 m²
SAONA,Ciudad Jardín ,Proyecto,$518.127.000,MARVAL CALI,4990436,6,En construcción,3,3,"93,92 m²","84,89 m²"
K108 ROBLE,Ciudad Bochalema ,Proyecto,$282.451.531,JARAMILLO MORA S.A.,6317059,4,Sobre planos,2,2,"71,5 m²",63 m²
FIORINO,San Fernando ,Proyecto,$444.459.000,MARVAL CALI,5320631,5,En construcción,3,3,"87,11 m²","75,17 m²"
Apartamento en Venta,Quintas de Don Simón ,Usado,$480.000.000,DIANA INES MILLAN BALLESTEROS,7170616,5,Excelente,3,3,92 m²,92 m²
Apartamento en Venta,Pance ,Usado,$640.000.000,14 -16 INMOBILIARIA,7229008,6,Excelente,3,4,135 m²,127 m²
Apartamento en Venta,Quintas de Don Simón ,Usado,$313.000.000,Casa 360,6643861,5,None,3,2,85 m²,85 m²
Apartamento en Venta,Valle del Lili ,Usado,$186.000.000,Anuncio particular,7229290,4,None,3,2,60 m²,0 m²
